순번,기준년,기준월,행정동코드,행정동명,성별코드,성별,요일코드,요일,시간대코드,시간대,유동인구수,시간당 평균 유동인구수,데이터생성일자
4328,2021,3,3017059000,가수원동,f,여성,5,금요일,4,저녁,87905.05,21976.26,20230104
4329,2021,3,3017059000,가수원동,m,남성,5,금요일,4,저녁,85108.38,21277.1,20230104
4330,2021,3,3017059000,가수원동,f,여성,5,금요일,5,야간,44022.84,6288.98,20230104
4331,2021,3,3017059000,가수원동,m,남성,5,금요일,5,야간,42618.57,6088.37,20230104
4332,2021,3,3017059000,가수원동,f,여성,6,토요일,1,출근,21095.04,10547.52,20230104
4333,2021,3,3017059000,가수원동,m,남성,6,토요일,1,출근,23049.87,11524.94,20230104
4334,2021,3,3017059000,가수원동,f,여성,6,토요일,2,주간,170914.63,18990.52,20230104
4335,2021,3,3017059000,가수원동,m,남성,6,토요일,2,주간,174923.24,19435.92,20230104
4336,2021,3,3017059000,가수원동,f,여성,6,토요일,3,퇴근,42552.63,21276.32,20230104
4337,2021,3,3017059000,가수원동,m,남성,6,토요일,3,퇴근,43573.61,21786.81,20230104
4338,2021,3,3017059000,가수원동,f,여성,6,토요일,4,저녁,81822.38,20455.6,20230104
4339,2021,3,3017059000,가수원동,m,남성,6,토요일,4,저녁,82049,20512.25,20230104
4340,2021,3,3017059000,가수원동,f,여성,6,토요일,5,야간,41701.89,5957.41,20230104
4341,2021,3,3017059000,가수원동,m,남성,6,토요일,5,야간,44630.51,6375.79,20230104
4342,2021,3,3017059600,관저1동,f,여성,0,일요일,1,출근,21731.6,10865.8,20230104
4343,2021,3,3017059600,관저1동,m,남성,0,일요일,1,출근,23808.82,11904.41,20230104
4344,2021,3,3017059600,관저1동,f,여성,0,일요일,2,주간,181216.81,20135.2,20230104
4345,2021,3,3017059600,관저1동,m,남성,0,일요일,2,주간,181953.83,20217.09,20230104
4346,2021,3,3017059600,관저1동,f,여성,0,일요일,3,퇴근,49428.27,24714.14,20230104
4347,2021,3,3017059600,관저1동,m,남성,0,일요일,3,퇴근,48519.43,24259.72,20230104
4348,2021,3,3017059600,관저1동,f,여성,0,일요일,4,저녁,96741.65,24185.41,20230104
4349,2021,3,3017059600,관저1동,m,남성,0,일요일,4,저녁,93327.34,23331.84,20230104
4350,2021,3,3017059600,관저1동,f,여성,0,일요일,5,야간,47116.16,6730.88,20230104
4351,2021,3,3017059600,관저1동,m,남성,0,일요일,5,야간,53163.18,7594.74,20230104
4352,2021,3,3017059600,관저1동,f,여성,1,월요일,1,출근,35238.61,17619.31,20230104
4353,2021,3,3017059600,관저1동,m,남성,1,월요일,1,출근,31124.96,15562.48,20230104
4354,2021,3,3017059600,관저1동,f,여성,1,월요일,2,주간,250358.42,27817.6,20230104
4355,2021,3,3017059600,관저1동,m,남성,1,월요일,2,주간,201424.37,22380.49,20230104
4356,2021,3,3017059600,관저1동,f,여성,1,월요일,3,퇴근,63942.18,31971.09,20230104
4357,2021,3,3017059600,관저1동,m,남성,1,월요일,3,퇴근,57267.76,28633.88,20230104
4358,2021,3,3017059600,관저1동,f,여성,1,월요일,4,저녁,124951.75,31237.94,20230104
4359,2021,3,3017059600,관저1동,m,남성,1,월요일,4,저녁,115767.1,28941.78,20230104
4360,2021,3,3017059600,관저1동,f,여성,1,월요일,5,야간,56009.99,8001.43,20230104
4361,2021,3,3017059600,관저1동,m,남성,1,월요일,5,야간,58305.53,8329.36,20230104
4362,2021,3,3017059600,관저1동,f,여성,2,화요일,1,출근,37471.29,18735.65,20230104
4363,2021,3,3017059600,관저1동,m,남성,2,화요일,1,출근,31414.18,15707.09,20230104
4364,2021,3,3017059600,관저1동,f,여성,2,화요일,2,주간,261904.9,29100.54,20230104
4365,2021,3,3017059600,관저1동,m,남성,2,화요일,2,주간,200219.42,22246.6,20230104
4366,2021,3,3017059600,관저1동,f,여성,2,화요일,3,퇴근,65855.41,32927.71,20230104
4367,2021,3,3017059600,관저1동,m,남성,2,화요일,3,퇴근,56029.45,28014.73,20230104
4368,2021,3,3017059600,관저1동,f,여성,2,화요일,4,저녁,127478.62,31869.66,20230104
4369,2021,3,3017059600,관저1동,m,남성,2,화요일,4,저녁,116012.39,29003.1,20230104
4370,2021,3,3017059600,관저1동,f,여성,2,화요일,5,야간,55863.75,7980.54,20230104
4371,2021,3,3017059600,관저1동,m,남성,2,화요일,5,야간,54910.22,7844.32,20230104
4372,2021,3,3017059600,관저1동,f,여성,3,수요일,1,출근,38145.28,19072.64,20230104
4373,2021,3,3017059600,관저1동,m,남성,3,수요일,1,출근,31878.96,15939.48,20230104
4374,2021,3,3017059600,관저1동,f,여성,3,수요일,2,주간,263840.92,29315.66,20230104
4375,2021,3,3017059600,관저1동,m,남성,3,수요일,2,주간,198997.98,22110.89,20230104
4376,2021,3,3017059600,관저1동,f,여성,3,수요일,3,퇴근,65576.93,32788.47,20230104
4377,2021,3,3017059600,관저1동,m,남성,3,수요일,3,퇴근,56560.54,28280.27,20230104
4378,2021,3,3017059600,관저1동,f,여성,3,수요일,4,저녁,128358.98,32089.75,20230104
4379,2021,3,3017059600,관저1동,m,남성,3,수요일,4,저녁,116974.95,29243.74,20230104
4380,2021,3,3017059600,관저1동,f,여성,3,수요일,5,야간,56655.14,8093.59,20230104
4381,2021,3,3017059600,관저1동,m,남성,3,수요일,5,야간,55395.33,7913.62,20230104
4382,2021,3,3017059600,관저1동,f,여성,4,목요일,1,출근,30055.27,15027.64,20230104
4383,2021,3,3017059600,관저1동,m,남성,4,목요일,1,출근,25123.26,12561.63,20230104
4384,2021,3,3017059600,관저1동,f,여성,4,목요일,2,주간,213982.56,23775.84,20230104
4385,2021,3,3017059600,관저1동,m,남성,4,목요일,2,주간,161709.16,17967.68,20230104
4386,2021,3,3017059600,관저1동,f,여성,4,목요일,3,퇴근,53207.8,26603.9,20230104
4387,2021,3,3017059600,관저1동,m,남성,4,목요일,3,퇴근,45739.27,22869.64,20230104
4388,2021,3,3017059600,관저1동,f,여성,4,목요일,4,저녁,102099.51,25524.88,20230104
4389,2021,3,3017059600,관저1동,m,남성,4,목요일,4,저녁,92854.89,23213.72,20230104
4390,2021,3,3017059600,관저1동,f,여성,4,목요일,5,야간,44767.12,6395.3,20230104
4391,2021,3,3017059600,관저1동,m,남성,4,목요일,5,야간,43453.83,6207.69,20230104
4392,2021,3,3017059600,관저1동,f,여성,5,금요일,1,출근,29557.12,14778.56,20230104
4393,2021,3,3017059600,관저1동,m,남성,5,금요일,1,출근,25000.21,12500.11,20230104
4394,2021,3,3017059600,관저1동,f,여성,5,금요일,2,주간,207054.59,23006.07,20230104
4395,2021,3,3017059600,관저1동,m,남성,5,금요일,2,주간,161686.48,17965.17,20230104
4396,2021,3,3017059600,관저1동,f,여성,5,금요일,3,퇴근,51472.71,25736.36,20230104
4397,2021,3,3017059600,관저1동,m,남성,5,금요일,3,퇴근,45852.84,22926.42,20230104
4398,2021,3,3017059600,관저1동,f,여성,5,금요일,4,저녁,100702.96,25175.74,20230104
4399,2021,3,3017059600,관저1동,m,남성,5,금요일,4,저녁,95660.89,23915.22,20230104
4400,2021,3,3017059600,관저1동,f,여성,5,금요일,5,야간,45475.5,6496.5,20230104
4401,2021,3,3017059600,관저1동,m,남성,5,금요일,5,야간,44633.42,6376.2,20230104
4402,2021,3,3017059600,관저1동,f,여성,6,토요일,1,출근,24398.9,12199.45,20230104
4403,2021,3,3017059600,관저1동,m,남성,6,토요일,1,출근,25115.49,12557.75,20230104
4404,2021,3,3017059600,관저1동,f,여성,6,토요일,2,주간,189154.24,21017.14,20230104
4405,2021,3,3017059600,관저1동,m,남성,6,토요일,2,주간,181167.05,20129.67,20230104
4406,2021,3,3017059600,관저1동,f,여성,6,토요일,3,퇴근,48114.62,24057.31,20230104
4407,2021,3,3017059600,관저1동,m,남성,6,토요일,3,퇴근,47492.91,23746.46,20230104
4408,2021,3,3017059600,관저1동,f,여성,6,토요일,4,저녁,95484.05,23871.01,20230104
4409,2021,3,3017059600,관저1동,m,남성,6,토요일,4,저녁,93947.61,23486.9,20230104
4410,2021,3,3017059600,관저1동,f,여성,6,토요일,5,야간,46618.79,6659.83,20230104
4411,2021,3,3017059600,관저1동,m,남성,6,토요일,5,야간,50380.95,7197.28,20230104
4412,2021,3,3017059700,관저2동,f,여성,0,일요일,1,출근,34065.7,17032.85,20230104
4413,2021,3,3017059700,관저2동,m,남성,0,일요일,1,출근,37429.57,18714.79,20230104
4414,2021,3,3017059700,관저2동,f,여성,0,일요일,2,주간,290545.14,32282.8,20230104
4415,2021,3,3017059700,관저2동,m,남성,0,일요일,2,주간,292648.76,32516.53,20230104
4416,2021,3,3017059700,관저2동,f,여성,0,일요일,3,퇴근,86032.88,43016.44,20230104
4417,2021,3,3017059700,관저2동,m,남성,0,일요일,3,퇴근,86815.59,43407.8,20230104
4418,2021,3,3017059700,관저2동,f,여성,0,일요일,4,저녁,167430.47,41857.62,20230104
4419,2021,3,3017059700,관저2동,m,남성,0,일요일,4,저녁,167581.81,41895.46,20230104
4420,2021,3,3017059700,관저2동,f,여성,0,일요일,5,야간,76430.73,10918.68,20230104
4421,2021,3,3017059700,관저2동,m,남성,0,일요일,5,야간,88773.61,12681.94,20230104
4422,2021,3,3017059700,관저2동,f,여성,1,월요일,1,출근,52945.99,26473,20230104
4423,2021,3,3017059700,관저2동,m,남성,1,월요일,1,출근,49125.62,24562.81,20230104
4424,2021,3,3017059700,관저2동,f,여성,1,월요일,2,주간,403932.84,44881.43,20230104
4425,2021,3,3017059700,관저2동,m,남성,1,월요일,2,주간,328404.2,36489.36,20230104
4426,2021,3,3017059700,관저2동,f,여성,1,월요일,3,퇴근,114013.58,57006.79,20230104
4427,2021,3,3017059700,관저2동,m,남성,1,월요일,3,퇴근,102898.51,51449.26,20230104
4428,2021,3,3017059700,관저2동,f,여성,1,월요일,4,저녁,216408.5,54102.13,20230104
4429,2021,3,3017059700,관저2동,m,남성,1,월요일,4,저녁,207341.18,51835.3,20230104
4430,2021,3,3017059700,관저2동,f,여성,1,월요일,5,야간,87465.73,12495.11,20230104
4431,2021,3,3017059700,관저2동,m,남성,1,월요일,5,야간,96095.28,13727.9,20230104
4432,2021,3,3017059700,관저2동,f,여성,2,화요일,1,출근,55453.91,27726.96,20230104
4433,2021,3,3017059700,관저2동,m,남성,2,화요일,1,출근,48837.6,24418.8,20230104
4434,2021,3,3017059700,관저2동,f,여성,2,화요일,2,주간,418219,46468.78,20230104
4435,2021,3,3017059700,관저2동,m,남성,2,화요일,2,주간,318450.17,35383.35,20230104
4436,2021,3,3017059700,관저2동,f,여성,2,화요일,3,퇴근,116946.74,58473.37,20230104
4437,2021,3,3017059700,관저2동,m,남성,2,화요일,3,퇴근,101125.64,50562.82,20230104
4438,2021,3,3017059700,관저2동,f,여성,2,화요일,4,저녁,223335.72,55833.93,20230104
4439,2021,3,3017059700,관저2동,m,남성,2,화요일,4,저녁,209998.94,52499.74,20230104
4440,2021,3,3017059700,관저2동,f,여성,2,화요일,5,야간,85471.61,12210.23,20230104
4441,2021,3,3017059700,관저2동,m,남성,2,화요일,5,야간,87815.04,12545.01,20230104
4442,2021,3,3017059700,관저2동,f,여성,3,수요일,1,출근,55625.39,27812.7,20230104
4443,2021,3,3017059700,관저2동,m,남성,3,수요일,1,출근,48941.95,24470.98,20230104
4444,2021,3,3017059700,관저2동,f,여성,3,수요일,2,주간,423510.95,47056.77,20230104
4445,2021,3,3017059700,관저2동,m,남성,3,수요일,2,주간,320643.96,35627.11,20230104
4446,2021,3,3017059700,관저2동,f,여성,3,수요일,3,퇴근,118353.89,59176.95,20230104
4447,2021,3,3017059700,관저2동,m,남성,3,수요일,3,퇴근,103655.1,51827.55,20230104
4448,2021,3,3017059700,관저2동,f,여성,3,수요일,4,저녁,225192.14,56298.04,20230104
4449,2021,3,3017059700,관저2동,m,남성,3,수요일,4,저녁,212793.59,53198.4,20230104
4450,2021,3,3017059700,관저2동,f,여성,3,수요일,5,야간,86768.84,12395.55,20230104
4451,2021,3,3017059700,관저2동,m,남성,3,수요일,5,야간,90190.77,12884.4,20230104
4452,2021,3,3017059700,관저2동,f,여성,4,목요일,1,출근,44492.29,22246.15,20230104
4453,2021,3,3017059700,관저2동,m,남성,4,목요일,1,출근,38790.15,19395.08,20230104
4454,2021,3,3017059700,관저2동,f,여성,4,목요일,2,주간,334604.88,37178.32,20230104
4455,2021,3,3017059700,관저2동,m,남성,4,목요일,2,주간,251961.44,27995.72,20230104
4456,2021,3,3017059700,관저2동,f,여성,4,목요일,3,퇴근,93681.33,46840.67,20230104
4457,2021,3,3017059700,관저2동,m,남성,4,목요일,3,퇴근,81514.87,40757.44,20230104
4458,2021,3,3017059700,관저2동,f,여성,4,목요일,4,저녁,178388.54,44597.14,20230104
4459,2021,3,3017059700,관저2동,m,남성,4,목요일,4,저녁,168958.36,42239.59,20230104
4460,2021,3,3017059700,관저2동,f,여성,4,목요일,5,야간,69048.09,9864.01,20230104
4461,2021,3,3017059700,관저2동,m,남성,4,목요일,5,야간,72050.02,10292.86,20230104
4462,2021,3,3017059700,관저2동,f,여성,5,금요일,1,출근,44379.54,22189.77,20230104
4463,2021,3,3017059700,관저2동,m,남성,5,금요일,1,출근,38879.53,19439.77,20230104
4464,2021,3,3017059700,관저2동,f,여성,5,금요일,2,주간,332329.58,36925.51,20230104
4465,2021,3,3017059700,관저2동,m,남성,5,금요일,2,주간,258076.23,28675.14,20230104
4466,2021,3,3017059700,관저2동,f,여성,5,금요일,3,퇴근,93075.33,46537.67,20230104
4467,2021,3,3017059700,관저2동,m,남성,5,금요일,3,퇴근,84077.17,42038.59,20230104
4468,2021,3,3017059700,관저2동,f,여성,5,금요일,4,저녁,179714.16,44928.54,20230104
4469,2021,3,3017059700,관저2동,m,남성,5,금요일,4,저녁,177503.87,44375.97,20230104
4470,2021,3,3017059700,관저2동,f,여성,5,금요일,5,야간,69871.41,9981.63,20230104
4471,2021,3,3017059700,관저2동,m,남성,5,금요일,5,야간,72547.98,10364,20230104
4472,2021,3,3017059700,관저2동,f,여성,6,토요일,1,출근,37073.63,18536.82,20230104
4473,2021,3,3017059700,관저2동,m,남성,6,토요일,1,출근,39236.12,19618.06,20230104
4474,2021,3,3017059700,관저2동,f,여성,6,토요일,2,주간,308986.85,34331.87,20230104
4475,2021,3,3017059700,관저2동,m,남성,6,토요일,2,주간,297528.95,33058.77,20230104
4476,2021,3,3017059700,관저2동,f,여성,6,토요일,3,퇴근,84764.09,42382.05,20230104
4477,2021,3,3017059700,관저2동,m,남성,6,토요일,3,퇴근,86206.02,43103.01,20230104
4478,2021,3,3017059700,관저2동,f,여성,6,토요일,4,저녁,168375.88,42093.97,20230104
4479,2021,3,3017059700,관저2동,m,남성,6,토요일,4,저녁,171348.99,42837.25,20230104
4480,2021,3,3017059700,관저2동,f,여성,6,토요일,5,야간,74531.45,10647.35,20230104
4481,2021,3,3017059700,관저2동,m,남성,6,토요일,5,야간,86198.66,12314.1,20230104
4482,2021,3,3017060000,기성동,f,여성,0,일요일,1,출근,377.48,188.74,20230104
4483,2021,3,3017060000,기성동,m,남성,0,일요일,1,출근,456.98,228.49,20230104
4484,2021,3,3017060000,기성동,f,여성,0,일요일,2,주간,10445.77,1160.64,20230104
4485,2021,3,3017060000,기성동,m,남성,0,일요일,2,주간,12361.84,1373.54,20230104
4486,2021,3,3017060000,기성동,f,여성,0,일요일,3,퇴근,726.15,363.08,20230104
4487,2021,3,3017060000,기성동,m,남성,0,일요일,3,퇴근,909.95,454.98,20230104
4488,2021,3,3017060000,기성동,f,여성,0,일요일,4,저녁,736.67,184.17,20230104
4489,2021,3,3017060000,기성동,m,남성,0,일요일,4,저녁,784.23,196.06,20230104
4490,2021,3,3017060000,기성동,f,여성,0,일요일,5,야간,365.41,52.2,20230104
4491,2021,3,3017060000,기성동,m,남성,0,일요일,5,야간,446.82,63.83,20230104
4492,2021,3,3017060000,기성동,f,여성,1,월요일,1,출근,1029.19,514.6,20230104
4493,2021,3,3017060000,기성동,m,남성,1,월요일,1,출근,1699.28,849.64,20230104
4494,2021,3,3017060000,기성동,f,여성,1,월요일,2,주간,12227.74,1358.64,20230104
4495,2021,3,3017060000,기성동,m,남성,1,월요일,2,주간,17344.53,1927.17,20230104
4496,2021,3,3017060000,기성동,f,여성,1,월요일,3,퇴근,1315.84,657.92,20230104
4497,2021,3,3017060000,기성동,m,남성,1,월요일,3,퇴근,1943.17,971.59,20230104
4498,2021,3,3017060000,기성동,f,여성,1,월요일,4,저녁,1212.51,303.13,20230104
4499,2021,3,3017060000,기성동,m,남성,1,월요일,4,저녁,1491.81,372.95,20230104
4500,2021,3,3017060000,기성동,f,여성,1,월요일,5,야간,220.98,31.57,20230104
4501,2021,3,3017060000,기성동,m,남성,1,월요일,5,야간,279.89,39.99,20230104
4502,2021,3,3017060000,기성동,f,여성,2,화요일,1,출근,1133.44,566.72,20230104
4503,2021,3,3017060000,기성동,m,남성,2,화요일,1,출근,1979.06,989.53,20230104
4504,2021,3,3017060000,기성동,f,여성,2,화요일,2,주간,13701.04,1522.34,20230104
4505,2021,3,3017060000,기성동,m,남성,2,화요일,2,주간,19825.16,2202.8,20230104
4506,2021,3,3017060000,기성동,f,여성,2,화요일,3,퇴근,1446.01,723.01,20230104
4507,2021,3,3017060000,기성동,m,남성,2,화요일,3,퇴근,2240.84,1120.42,20230104
4508,2021,3,3017060000,기성동,f,여성,2,화요일,4,저녁,1357.17,339.29,20230104
4509,2021,3,3017060000,기성동,m,남성,2,화요일,4,저녁,1684.79,421.2,20230104
4510,2021,3,3017060000,기성동,f,여성,2,화요일,5,야간,159.45,22.78,20230104
4511,2021,3,3017060000,기성동,m,남성,2,화요일,5,야간,202.57,28.94,20230104
4512,2021,3,3017060000,기성동,f,여성,3,수요일,1,출근,1164.8,582.4,20230104
4513,2021,3,3017060000,기성동,m,남성,3,수요일,1,출근,2108.06,1054.03,20230104
4514,2021,3,3017060000,기성동,f,여성,3,수요일,2,주간,13969.64,1552.18,20230104
4515,2021,3,3017060000,기성동,m,남성,3,수요일,2,주간,20545.76,2282.86,20230104
4516,2021,3,3017060000,기성동,f,여성,3,수요일,3,퇴근,1435.97,717.99,20230104
4517,2021,3,3017060000,기성동,m,남성,3,수요일,3,퇴근,2260.14,1130.07,20230104
4518,2021,3,3017060000,기성동,f,여성,3,수요일,4,저녁,1332.2,333.05,20230104
4519,2021,3,3017060000,기성동,m,남성,3,수요일,4,저녁,1624.36,406.09,20230104
4520,2021,3,3017060000,기성동,f,여성,3,수요일,5,야간,172.89,24.7,20230104
4521,2021,3,3017060000,기성동,m,남성,3,수요일,5,야간,199.08,28.44,20230104
4522,2021,3,3017060000,기성동,f,여성,4,목요일,1,출근,905.43,452.72,20230104
4523,2021,3,3017060000,기성동,m,남성,4,목요일,1,출근,1625.53,812.77,20230104
4524,2021,3,3017060000,기성동,f,여성,4,목요일,2,주간,11102.03,1233.56,20230104
4525,2021,3,3017060000,기성동,m,남성,4,목요일,2,주간,16182.91,1798.1,20230104
4526,2021,3,3017060000,기성동,f,여성,4,목요일,3,퇴근,1229.7,614.85,20230104
4527,2021,3,3017060000,기성동,m,남성,4,목요일,3,퇴근,1775.82,887.91,20230104
4528,2021,3,3017060000,기성동,f,여성,4,목요일,4,저녁,1159.29,289.82,20230104
4529,2021,3,3017060000,기성동,m,남성,4,목요일,4,저녁,1282.16,320.54,20230104
4530,2021,3,3017060000,기성동,f,여성,4,목요일,5,야간,138.13,19.73,20230104
4531,2021,3,3017060000,기성동,m,남성,4,목요일,5,야간,188.11,26.87,20230104
4532,2021,3,3017060000,기성동,f,여성,5,금요일,1,출근,874.97,437.49,20230104
4533,2021,3,3017060000,기성동,m,남성,5,금요일,1,출근,1568.5,784.25,20230104
