"시도명",시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
"대전광역시",유성구,일반국도,32,현충원로,2,,대전광역시 유성구 갑동 399-21,36.3602104,127.2892030,3,1,Y,15352,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,일반국도,32,현충원로,2,,대전광역시 유성구 갑동 399-21,36.3602443,127.2892135,3,1,Y,15353,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,일반국도,32,현충원로,2,,대전광역시 유성구 갑동 399-21,36.3602663,127.2889758,2,1,Y,15354,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로56번길,1,,대전광역시 유성구 덕명동 574,36.3569625,127.3048992,2,2,Y,15355,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로56번길,1,,대전광역시 유성구 덕명동 574,36.3569386,127.3048106,3,2,Y,15356,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로56번길,1,,대전광역시 유성구 덕명동 574,36.3569391,127.3048464,3,2,Y,15357,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,2,,대전광역시 유성구 덕명동 574,36.3570139,127.3049963,2,2,Y,15358,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,2,,대전광역시 유성구 덕명동 574,36.3570561,127.3050005,3,2,Y,15359,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3571525,127.3049573,2,2,Y,15360,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3571219,127.3049843,3,2,Y,15361,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3570943,127.3049868,3,2,Y,15362,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3571202,127.3047444,3,2,Y,15363,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,2,,대전광역시 유성구 덕명동 574,36.3570661,127.3046578,3,2,Y,15364,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,2,,대전광역시 유성구 덕명동 574,36.3570918,127.3046674,3,2,Y,15365,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,덕명서로2번길,1,,대전광역시 유성구 덕명동 569,36.3580620,127.3033340,2,2,Y,15366,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,1,,대전광역시 유성구 덕명동 569,36.3580348,127.3034158,3,2,Y,15367,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,1,,대전광역시 유성구 덕명동 569,36.3580191,127.3034409,3,2,Y,15368,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3576952,127.3037163,2,2,Y,15369,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3576384,127.3037015,3,2,Y,15370,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,1,,대전광역시 유성구 덕명동 574,36.3576168,127.3036847,3,2,Y,15371,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,2,,대전광역시 유성구 덕명동 574,36.3575406,127.3036216,2,2,Y,15372,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,덕명로,2,,대전광역시 유성구 덕명동 574,36.3575798,127.3036527,3,2,Y,15373,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,1,,대전광역시 유성구 덕명동 569,36.3576630,127.3029361,2,2,Y,15374,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,1,,대전광역시 유성구 덕명동 569,36.3576174,127.3030138,3,2,Y,15375,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 569,36.3574902,127.3032704,2,2,Y,15376,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 569,36.3575184,127.3031841,3,2,Y,15377,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 569,36.3575335,127.3031586,3,2,Y,15378,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,2,,대전광역시 유성구 계산동 781,36.3444088,127.2986932,2,1,Y,15379,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로77번길,1,,대전광역시 유성구 계산동 772,36.3444408,127.2986082,3,1,Y,15380,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,1,,대전광역시 유성구 계산동 781,36.3443593,127.2986278,3,1,Y,15381,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,2,,대전광역시 유성구 계산동 781,36.3443561,127.2986547,3,1,Y,15382,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,1,,대전광역시 유성구 계산동 781,36.3443678,127.2985928,2,1,Y,15383,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,1,,대전광역시 유성구 덕명동 150-6,36.3509226,127.2977333,2,2,Y,15384,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 160-11,36.3510449,127.2975063,3,2,Y,15385,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 154-32,36.3510697,127.2973886,2,2,Y,15386,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 150-6,36.3511817,127.2978815,2,2,Y,15387,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 150-6,36.3511359,127.2978412,3,2,Y,15388,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,2,,대전광역시 유성구 덕명동 150-6,36.3511113,127.2978210,3,2,Y,15389,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하중앙로59번길,2,,대전광역시 유성구 덕명동 627,36.3458526,127.3017649,3,2,Y,15390,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하중앙로59번길,1,,대전광역시 유성구 덕명동 627,36.3458649,127.3017515,3,2,Y,15391,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하중앙로59번길,2,,대전광역시 유성구 덕명동 627,36.3458228,127.3017851,2,2,Y,15392,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하중앙로59번길,1,,대전광역시 유성구 덕명동 627,36.3458774,127.3016923,2,2,Y,15393,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,1,,대전광역시 유성구 덕명동 621,36.3457915,127.3014159,2,2,Y,15394,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,1,,대전광역시 유성구 덕명동 621,36.3457181,127.3015145,3,2,Y,15395,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,1,,대전광역시 유성구 덕명동 621,36.3457175,127.3015149,3,2,Y,15396,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,2,,대전광역시 유성구 덕명동 621,36.3457345,127.3015019,3,2,Y,15397,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,2,,대전광역시 유성구 덕명동 621,36.3456872,127.3015391,2,2,Y,15398,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,1,,대전광역시 유성구 덕명동 631,36.3461847,127.2990725,3,2,Y,15399,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,1,,대전광역시 유성구 덕명동 631,36.3462127,127.2991121,3,2,Y,15400,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하서로,2,,대전광역시 유성구 덕명동 631,36.3462086,127.2991393,3,2,Y,15401,6,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,1,,대전광역시 유성구 계산동 770,36.3444312,127.3026319,3,1,Y,15402,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,1,,대전광역시 유성구 계산동 770,36.3444191,127.3026049,3,1,Y,15403,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,동서대로,1,,대전광역시 유성구 덕명동 154-23,36.3487590,127.2965814,4,2,Y,15404,5,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하중앙로,1,,대전광역시 유성구 덕명동 621,36.3490424,127.2967722,4,2,Y,15405,5,1,1,황색,100,2,99,99,Y,00:00,23:59,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 641,36.3503161,127.3275732,3,1,Y,15406,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,유성대로626번길,2,,대전광역시 유성구 구암동 641,36.3500424,127.3275046,2,1,Y,15407,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3488463,127.3263177,3,2,Y,15408,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3488303,127.3263448,3,2,Y,15409,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3488722,127.3262332,2,2,Y,15410,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3502393,127.3273337,3,1,Y,15411,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3502177,127.3273223,3,1,Y,15412,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 526-1,36.3502373,127.3274005,3,1,Y,15413,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 641,36.3502267,127.3274353,3,1,Y,15414,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3503566,127.3274165,2,1,Y,15415,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,월드컵대로,1,,대전광역시 유성구 구암동 163-14,36.3486079,127.3260621,3,2,Y,15416,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 163-14,36.3486044,127.3261375,3,2,Y,15417,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 641,36.3487079,127.3263609,3,2,Y,15418,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,월드컵대로,1,,대전광역시 유성구 구암동 641,36.3486830,127.3264050,2,2,Y,15419,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 641,36.3487014,127.3264173,2,2,Y,15420,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,월드컵대로,1,,대전광역시 유성구 구암동 641,36.3486165,127.3264038,3,2,Y,15421,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,월드컵대로,1,,대전광역시 유성구 구암동 641,36.3485807,127.3264031,3,2,Y,15422,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 산30-7,36.3467454,127.3246668,3,2,Y,15423,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 산30-7,36.3467328,127.3246969,3,2,Y,15424,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 산30-7,36.3467990,127.3246328,3,2,Y,15425,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 225,36.3468293,127.3246524,3,2,Y,15426,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 225,36.3468723,127.3246923,2,2,Y,15427,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 522-1,36.3484097,127.3262083,2,2,Y,15428,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 530,36.3484374,127.3261551,3,2,Y,15429,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 225-1,36.3484529,127.3261257,3,2,Y,15430,1,3,3,녹색+황색+적색,30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 225,36.3467583,127.3249492,2,2,Y,15431,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 225,36.3467893,127.3248893,3,2,Y,15432,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 225,36.3468056,127.3248577,3,2,Y,15433,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,1,,대전광역시 유성구 구암동 225,36.3467006,127.3248996,2,2,Y,15434,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,유성대로,2,,대전광역시 유성구 구암동 225,36.3465849,127.3248648,2,2,Y,15435,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3456555,127.3105622,2,2,Y,15436,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3455636,127.3105667,3,2,Y,15437,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하로159번길,1,,대전광역시 유성구 복용동 625-2,36.3457534,127.3107289,2,2,Y,15438,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하로159번길,1,,대전광역시 유성구 복용동 625-2,36.3457807,127.3107907,3,2,Y,15439,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하로159번길,1,,대전광역시 유성구 복용동 625-2,36.3457850,127.3108247,3,2,Y,15440,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하로159번길,2,,대전광역시 유성구 복용동 625-2,36.3457925,127.3109628,2,2,Y,15441,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,학하로159번길,2,,대전광역시 유성구 복용동 625-2,36.3457877,127.3108900,3,2,Y,15442,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3456306,127.3112140,3,2,Y,15443,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3456043,127.3112100,3,2,Y,15444,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3456921,127.3111976,2,2,Y,15445,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3456930,127.3112234,2,2,Y,15446,5,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,1,,대전광역시 유성구 복용동 629,36.3456860,127.3111980,4,2,Y,15447,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,기타,,복용북로33번길,2,,대전광역시 유성구 복용동 629,36.3453795,127.3112248,2,2,Y,15448,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,2,,대전광역시 유성구 복용동 629,36.3454757,127.3112203,3,2,Y,15449,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하복용서로,2,,대전광역시 유성구 복용동 636,36.3452998,127.3110584,2,2,Y,15450,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하복용서로,2,,대전광역시 유성구 복용동 636,36.3452767,127.3110010,3,2,Y,15451,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하복용서로,2,,대전광역시 유성구 복용동 636,36.3452748,127.3109660,3,2,Y,15452,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하복용서로,1,,대전광역시 유성구 복용동 636,36.3452696,127.3108226,2,2,Y,15453,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하복용서로,1,,대전광역시 유성구 복용동 636,36.3452734,127.3108988,3,2,Y,15454,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,2,,대전광역시 유성구 복용동 629,36.3453469,127.3106589,2,2,Y,15455,2,2,2,녹색+적색,30+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,2,,대전광역시 유성구 복용동 629,36.3454108,127.3106154,3,2,Y,15456,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
"대전광역시",유성구,특별시도,,학하로,2,,대전광역시 유성구 복용동 629,36.3454388,127.3106080,3,2,Y,15457,1,4,4,녹색+녹색화살표+황색+적색,30+30+3+100,2,99,99,N,00:00,00:00,N,Y,N,,대전광역시,042-120,2023-01-05
