사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020073100100142,2020년 7월 31일 09시,금요일,대전광역시 서구 변동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,66세,상해없음,화물,남,58세,중상
2020073100100436,2020년 7월 31일 17시,금요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,58세,상해없음,자전거,남,23세,경상
2020073100100437,2020년 7월 31일 17시,금요일,대전광역시 서구 월평동,중상사고,0,2,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,66세,상해없음,보행자,여,26세,중상
2020073100100498,2020년 7월 31일 18시,금요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,24세,상해없음,승용,여,51세,경상
2020073100100499,2020년 7월 31일 18시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,21세,부상신고,승용,여,49세,경상
2020073100100538,2020년 7월 31일 19시,금요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로안,승용,여,34세,상해없음,이륜,남,37세,경상
2020073100100539,2020년 7월 31일 19시,금요일,대전광역시 서구 갈마동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,이륜,남,32세,경상,승용,남,45세,경상
2020073100100636,2020년 7월 31일 22시,금요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,남,48세,경상
2020073100100653,2020년 7월 31일 23시,금요일,대전광역시 서구 만년동,중상사고,0,1,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,48세,상해없음,승용,여,53세,중상
2020080100100063,2020년 8월 1일 03시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,39세,상해없음,승용,남,29세,경상
2020080100100235,2020년 8월 1일 12시,토요일,대전광역시 서구 둔산동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,경상,승용,남,64세,중상
2020080100100386,2020년 8월 1일 16시,토요일,대전광역시 서구 월평동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,승용,남,24세,경상
2020080100100490,2020년 8월 1일 19시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,70세,상해없음,이륜,남,42세,경상
2020080100100607,2020년 8월 1일 23시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,52세,상해없음,보행자,남,36세,경상
2020080200100027,2020년 8월 2일 02시,일요일,대전광역시 서구 월평동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,28세,경상
2020080200100038,2020년 8월 2일 03시,일요일,대전광역시 서구 괴정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,화물,남,26세,상해없음,보행자,남,32세,중상
2020080200100226,2020년 8월 2일 15시,일요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,이륜,남,37세,중상
2020080200100359,2020년 8월 2일 20시,일요일,대전광역시 서구 관저동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,55세,기타불명,승용,남,56세,중상
2020080300100426,2020년 8월 3일 17시,월요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,38세,상해없음,,,,
2020080300100466,2020년 8월 3일 18시,월요일,대전광역시 서구 둔산동,중상사고,0,1,1,0,차대차 - 기타,과속,포장 - 젖음/습기,비,교차로 - 교차로안,이륜,남,36세,경상,승용,여,43세,중상
2020080300100545,2020년 8월 3일 21시,월요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,48세,상해없음,보행자,여,4세,중상
2020080300100567,2020년 8월 3일 22시,월요일,대전광역시 서구 변동,경상사고,0,0,2,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,39세,경상
2020080400100126,2020년 8월 4일 09시,화요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,여,34세,중상
2020080400100218,2020년 8월 4일 12시,화요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,자전거,남,68세,경상
2020080400100219,2020년 8월 4일 12시,화요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,39세,상해없음,승용,여,44세,경상
2020080400100440,2020년 8월 4일 18시,화요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,51세,상해없음,승용,여,42세,경상
2020080400100474,2020년 8월 4일 19시,화요일,대전광역시 서구 용문동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,비포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,31세,상해없음,승용,남,59세,경상
2020080400100475,2020년 8월 4일 19시,화요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,50세,상해없음,승용,남,24세,경상
2020080400100512,2020년 8월 4일 20시,화요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,24세,중상
2020080400100537,2020년 8월 4일 21시,화요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,19세,상해없음,화물,남,43세,경상
2020080400100587,2020년 8월 4일 23시,화요일,대전광역시 서구 갈마동,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,경상,승용,여,50세,상해없음
2020080500100096,2020년 8월 5일 08시,수요일,대전광역시 서구 월평동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,자전거,여,64세,중상
2020080500100178,2020년 8월 5일 11시,수요일,대전광역시 서구 도안동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,승용,여,57세,경상
2020080500100213,2020년 8월 5일 12시,수요일,대전광역시 서구 용문동,중상사고,0,3,3,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,65세,중상,승용,여,34세,중상
2020080500100421,2020년 8월 5일 18시,수요일,대전광역시 서구 탄방동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,여,62세,상해없음,승용,남,77세,경상
2020080500100422,2020년 8월 5일 18시,수요일,대전광역시 서구 만년동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,23세,부상신고,승용,여,29세,상해없음
2020080600100251,2020년 8월 6일 12시,목요일,대전광역시 서구 관저동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,40세,중상,승용,남,64세,상해없음
2020080600100326,2020년 8월 6일 14시,목요일,대전광역시 서구 월평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,77세,상해없음,승용,여,25세,경상
2020080600100520,2020년 8월 6일 20시,목요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,27세,상해없음,보행자,남,46세,경상
2020080700100030,2020년 8월 7일 01시,금요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,이륜,남,23세,중상,,,,
2020080700100031,2020년 8월 7일 01시,금요일,대전광역시 서구 둔산동,중상사고,0,2,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,남,61세,중상
2020080700100085,2020년 8월 7일 07시,금요일,대전광역시 서구 갈마동,경상사고,0,0,2,3,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,41세,부상신고,승합,남,35세,상해없음
2020080700100120,2020년 8월 7일 08시,금요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,26세,경상
2020080700100347,2020년 8월 7일 15시,금요일,대전광역시 서구 용문동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,26세,경상
2020080700100377,2020년 8월 7일 16시,금요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,34세,상해없음,보행자,남,45세,경상
2020080700100423,2020년 8월 7일 17시,금요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,기타불명,기타불명,미분류,기타불명,보행자,여,76세,경상
2020080700100506,2020년 8월 7일 19시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,43세,상해없음,승용,남,49세,경상
2020080700100577,2020년 8월 7일 21시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,27세,상해없음,승용,남,62세,경상
2020080700100605,2020년 8월 7일 22시,금요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,49세,상해없음,승용,남,34세,경상
2020080700100607,2020년 8월 7일 22시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,27세,경상
2020080700100638,2020년 8월 7일 23시,금요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,33세,상해없음,보행자,남,44세,경상
2020080800100035,2020년 8월 8일 01시,토요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,30세,경상
2020080800100311,2020년 8월 8일 14시,토요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,이륜,남,27세,경상
2020080800100338,2020년 8월 8일 15시,토요일,대전광역시 서구 복수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,56세,기타불명,승용,남,56세,경상
2020080900100018,2020년 8월 9일 00시,일요일,대전광역시 서구 둔산동,경상사고,0,0,5,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,42세,경상,승용,남,39세,경상
2020080900100079,2020년 8월 9일 06시,일요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,28세,경상
2020080900100113,2020년 8월 9일 09시,일요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,30세,상해없음,승용,남,69세,경상
2020080900100240,2020년 8월 9일 15시,일요일,대전광역시 서구 내동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,58세,경상
2020080900100370,2020년 8월 9일 19시,일요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,보행자,남,36세,중상
2020080900100396,2020년 8월 9일 20시,일요일,대전광역시 서구 가수원동,사망사고,1,1,0,0,차량단독 - 주/정차차량 충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,중상,,,,
2020081000100129,2020년 8월 10일 09시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,특수,남,24세,경상
2020081000100158,2020년 8월 10일 10시,월요일,대전광역시 서구 탄방동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,화물,남,37세,경상
2020081000100223,2020년 8월 10일 12시,월요일,대전광역시 서구 둔산동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,여,57세,경상
2020081000100259,2020년 8월 10일 13시,월요일,대전광역시 서구 가수원동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,화물,남,33세,상해없음,보행자,남,63세,사망
2020081000100294,2020년 8월 10일 14시,월요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,남,74세,상해없음,승용,여,52세,경상
2020081000100356,2020년 8월 10일 16시,월요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,23세,기타불명,승용,남,38세,경상
2020081000100562,2020년 8월 10일 22시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,여,14세,경상
2020081100100016,2020년 8월 11일 00시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,25세,상해없음,보행자,남,34세,경상
2020081100100142,2020년 8월 11일 08시,화요일,대전광역시 서구 만년동,경상사고,0,0,2,2,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,29세,상해없음,승합,남,49세,상해없음
2020081100100143,2020년 8월 11일 08시,화요일,대전광역시 서구 탄방동,중상사고,0,1,1,0,차대사람 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로부근,특수,남,24세,상해없음,보행자,남,29세,중상
2020081100100171,2020년 8월 11일 09시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,61세,기타불명,보행자,여,20세,경상
2020081100100441,2020년 8월 11일 17시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,흐림,단일로 - 기타,승용,여,41세,상해없음,승용,남,27세,경상
2020081100100548,2020년 8월 11일 20시,화요일,대전광역시 서구 탄방동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,30세,상해없음,승용,남,27세,경상
2020081200100011,2020년 8월 12일 00시,수요일,대전광역시 서구 용문동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,27세,중상,승용,남,56세,상해없음
2020081200100055,2020년 8월 12일 06시,수요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,29세,상해없음,승합,남,45세,경상
2020081200100253,2020년 8월 12일 12시,수요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,여,9세,경상
2020081200100446,2020년 8월 12일 17시,수요일,대전광역시 서구 둔산동,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,62세,상해없음,보행자,여,85세,사망
2020081200100516,2020년 8월 12일 19시,수요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,기타불명,화물,남,42세,경상
2020081200100600,2020년 8월 12일 22시,수요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,승용,여,30세,중상
2020081200100625,2020년 8월 12일 23시,수요일,대전광역시 서구 용문동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,이륜,남,30세,중상
2020081300100019,2020년 8월 13일 01시,목요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,보행자,남,39세,경상
2020081300100043,2020년 8월 13일 06시,목요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,경상,승용,남,59세,상해없음
2020081300100096,2020년 8월 13일 08시,목요일,대전광역시 서구 괴정동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,27세,중상
2020081300100155,2020년 8월 13일 10시,목요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,26세,상해없음,승용,남,63세,경상
2020081300100271,2020년 8월 13일 13시,목요일,대전광역시 서구 용문동,중상사고,0,1,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,76세,상해없음,이륜,남,38세,중상
2020081300100351,2020년 8월 13일 15시,목요일,대전광역시 서구 복수동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승합,남,68세,상해없음,승합,남,27세,경상
2020081300100352,2020년 8월 13일 15시,목요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,승용,남,40세,경상
2020081300100479,2020년 8월 13일 18시,목요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,60세,상해없음,자전거,여,59세,중상
2020081300100630,2020년 8월 13일 23시,목요일,대전광역시 서구 도마동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,승용,남,47세,경상
2020081400100034,2020년 8월 14일 01시,금요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,65세,경상
2020081400100039,2020년 8월 14일 02시,금요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,39세,경상
2020081400100073,2020년 8월 14일 06시,금요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,21세,경상
2020081400100285,2020년 8월 14일 12시,금요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,29세,경상
2020081400100326,2020년 8월 14일 13시,금요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,이륜,남,28세,경상
2020081400100437,2020년 8월 14일 16시,금요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,33세,기타불명,보행자,여,75세,경상
2020081400100438,2020년 8월 14일 16시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,보행자,여,56세,경상
2020081400100625,2020년 8월 14일 20시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,53세,경상
2020081400100626,2020년 8월 14일 20시,금요일,대전광역시 서구 갈마동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,53세,경상
2020081500100043,2020년 8월 15일 01시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,승용,남,61세,경상
2020081500100362,2020년 8월 15일 16시,토요일,대전광역시 서구 가수원동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,42세,상해없음,화물,남,56세,경상
2020081500100363,2020년 8월 15일 16시,토요일,대전광역시 서구 월평동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,승용,여,45세,경상
2020081600100018,2020년 8월 16일 00시,일요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,,,,
2020081600100143,2020년 8월 16일 10시,일요일,대전광역시 서구 괴정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,28세,상해없음,보행자,남,24세,중상
2020081600100514,2020년 8월 16일 22시,일요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,남,18세,중상
2020081600100536,2020년 8월 16일 23시,일요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,41세,상해없음,이륜,남,24세,경상
2020081700100062,2020년 8월 17일 07시,월요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,보행자,남,83세,중상
2020081700100109,2020년 8월 17일 09시,월요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,79세,기타불명,승합,남,55세,상해없음
2020081700100110,2020년 8월 17일 09시,월요일,대전광역시 서구 둔산동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,59세,부상신고,승용,여,26세,경상
2020081700100414,2020년 8월 17일 17시,월요일,대전광역시 서구 만년동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,21세,상해없음,자전거,남,24세,중상
2020081700100485,2020년 8월 17일 19시,월요일,대전광역시 서구 관저동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,승용,남,30세,경상
2020081700100486,2020년 8월 17일 19시,월요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,보행자,여,85세,중상
2020081800100033,2020년 8월 18일 03시,화요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,보행자,남,36세,경상
2020081800100115,2020년 8월 18일 08시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,33세,기타불명,자전거,남,26세,경상
2020081800100144,2020년 8월 18일 09시,화요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,상해없음,승용,남,40세,경상
2020081800100179,2020년 8월 18일 10시,화요일,대전광역시 서구 탄방동,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,57세,경상
2020081800100180,2020년 8월 18일 10시,화요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,상해없음,화물,남,43세,경상
2020081800100543,2020년 8월 18일 18시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,31세,부상신고,승용,여,68세,경상
2020081800100544,2020년 8월 18일 18시,화요일,대전광역시 서구 월평동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,68세,상해없음,승용,여,64세,경상
