사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6539870,2019056,44230350,44230003,충청남도 논산시3,충청남도 논산시 부적면(부적농협 인근),8,15,0,6,8,1,127.1285881,36.21375021,"{""type"":""Polygon"",""coordinates"":[[[127.12993558,36.21375021],[127.12990969,36.21353812],[127.12983301,36.21333417],[127.12970849,36.21314621],[127.12954091,36.21298147],[127.12933672,36.21284626],[127.12910376,36.2127458],[127.12885099,36.21268393],[127.12858811,36.21266304],[127.12832523,36.21268393],[127.12807245,36.2127458],[127.12783949,36.21284626],[127.1276353,36.21298147],[127.12746772,36.21314621],[127.1273432,36.21333417],[127.12726653,36.21353812],[127.12724063,36.21375021],[127.12726653,36.21396231],[127.1273432,36.21416625],[127.12746772,36.21435421],[127.1276353,36.21451895],[127.12783949,36.21465415],[127.12807245,36.21475462],[127.12832523,36.21481648],[127.12858811,36.21483737],[127.12885099,36.21481648],[127.12910376,36.21475462],[127.12933672,36.21465415],[127.12954091,36.21451895],[127.12970849,36.21435421],[127.12983301,36.21416625],[127.12990969,36.21396231],[127.12993558,36.21375021]]]}"
6539889,2019056,44250315,44250001,충청남도 계룡시1,충청남도 계룡시 엄사면(삼진삼거리 인근),8,19,0,5,14,0,127.2402506,36.28166328,"{""type"":""Polygon"",""coordinates"":[[[127.2415981,36.28166328],[127.24157221,36.28145137],[127.24149553,36.2812476],[127.24137101,36.2810598],[127.24120344,36.2808952],[127.24099925,36.28076011],[127.24076629,36.28065973],[127.24051351,36.28059792],[127.24025063,36.28057705],[127.23998775,36.28059792],[127.23973497,36.28065973],[127.23950201,36.28076011],[127.23929782,36.2808952],[127.23913025,36.2810598],[127.23900573,36.2812476],[127.23892905,36.28145137],[127.23890316,36.28166328],[127.23892905,36.28187519],[127.23900573,36.28207896],[127.23913025,36.28226675],[127.23929782,36.28243135],[127.23950201,36.28256643],[127.23973497,36.28266681],[127.23998775,36.28272862],[127.24025063,36.28274949],[127.24051351,36.28272862],[127.24076629,36.28266681],[127.24099925,36.28256643],[127.24120344,36.28243135],[127.24137101,36.28226675],[127.24149553,36.28207896],[127.24157221,36.28187519],[127.2415981,36.28166328]]]}"
6539890,2019056,44250315,44250002,충청남도 계룡시2,충청남도 계룡시 엄사면(양정삼거리 인근),3,7,0,0,7,0,127.2444288,36.28237854,"{""type"":""Polygon"",""coordinates"":[[[127.2457763,36.28237854],[127.2457504,36.28216663],[127.24567373,36.28196287],[127.24554921,36.28177507],[127.24538163,36.28161047],[127.24517744,36.28147538],[127.24494448,36.28137501],[127.2446917,36.28131319],[127.24442882,36.28129232],[127.24416594,36.28131319],[127.24391317,36.28137501],[127.24368021,36.28147538],[127.24347602,36.28161047],[127.24330844,36.28177507],[127.24318392,36.28196287],[127.24310724,36.28216663],[127.24308135,36.28237854],[127.24310724,36.28259045],[127.24318392,36.28279422],[127.24330844,36.28298201],[127.24347602,36.28314661],[127.24368021,36.28328169],[127.24391317,36.28338206],[127.24416594,36.28344388],[127.24442882,36.28346475],[127.2446917,36.28344388],[127.24494448,36.28338206],[127.24517744,36.28328169],[127.24538163,36.28314661],[127.24554921,36.28298201],[127.24567373,36.28279422],[127.2457504,36.28259045],[127.2457763,36.28237854]]]}"
6539886,2019056,44270103,44270001,충청남도 당진시1,충청남도 당진시 우두리(당진중앙도서관앞 인근),15,24,0,7,17,0,126.632599,36.90037181,"{""type"":""Polygon"",""coordinates"":[[[126.63394652,36.90037181],[126.63392062,36.90016159],[126.63384395,36.89995945],[126.63371943,36.89977315],[126.63355185,36.89960986],[126.63334766,36.89947585],[126.6331147,36.89937628],[126.63286192,36.89931496],[126.63259904,36.89929425],[126.63233616,36.89931496],[126.63208339,36.89937628],[126.63185043,36.89947585],[126.63164624,36.89960986],[126.63147866,36.89977315],[126.63135414,36.89995945],[126.63127746,36.90016159],[126.63125157,36.90037181],[126.63127746,36.90058203],[126.63135414,36.90078417],[126.63147866,36.90097046],[126.63164624,36.90113375],[126.63185043,36.90126775],[126.63208339,36.90136733],[126.63233616,36.90142864],[126.63259904,36.90144935],[126.63286192,36.90142864],[126.6331147,36.90136733],[126.63334766,36.90126775],[126.63355185,36.90113375],[126.63371943,36.90097046],[126.63384395,36.90078417],[126.63392062,36.90058203],[126.63394652,36.90037181]]]}"
6539887,2019056,44270105,44270002,충청남도 당진시2,충청남도 당진시 시곡리(당진산업단지사거리 인근),14,25,0,11,13,1,126.684274,36.90231206,"{""type"":""Polygon"",""coordinates"":[[[126.68562145,36.90231206],[126.68559556,36.90210184],[126.68551888,36.90189971],[126.68539436,36.90171342],[126.68522679,36.90155013],[126.6850226,36.90141613],[126.68478964,36.90131655],[126.68453686,36.90125523],[126.68427398,36.90123453],[126.6840111,36.90125523],[126.68375833,36.90131655],[126.68352537,36.90141613],[126.68332117,36.90155013],[126.6831536,36.90171342],[126.68302908,36.90189971],[126.6829524,36.90210184],[126.68292651,36.90231206],[126.6829524,36.90252227],[126.68302908,36.90272441],[126.6831536,36.90291069],[126.68332117,36.90307398],[126.68352537,36.90320798],[126.68375833,36.90330755],[126.6840111,36.90336887],[126.68427398,36.90338957],[126.68453686,36.90336887],[126.68478964,36.90330755],[126.6850226,36.90320798],[126.68522679,36.90307398],[126.68539436,36.90291069],[126.68551888,36.90272441],[126.68559556,36.90252227],[126.68562145,36.90231206]]]}"
6539888,2019056,44270102,44270003,충청남도 당진시3,충청남도 당진시 채운동(당진2교교차로 인근),12,17,0,9,8,0,126.6259048,36.89132777,"{""type"":""Polygon"",""coordinates"":[[[126.62725224,36.89132777],[126.62722635,36.89111753],[126.62714967,36.89091536],[126.62702515,36.89072905],[126.62685757,36.89056574],[126.62665338,36.89043171],[126.62642042,36.89033212],[126.62616764,36.8902708],[126.62590477,36.89025009],[126.62564189,36.8902708],[126.62538911,36.89033212],[126.62515615,36.89043171],[126.62495196,36.89056574],[126.62478438,36.89072905],[126.62465986,36.89091536],[126.62458318,36.89111753],[126.62455729,36.89132777],[126.62458318,36.89153802],[126.62465986,36.89174018],[126.62478438,36.8919265],[126.62495196,36.8920898],[126.62515615,36.89222382],[126.62538911,36.89232341],[126.62564189,36.89238474],[126.62590477,36.89240544],[126.62616764,36.89238474],[126.62642042,36.89232341],[126.62665338,36.89222382],[126.62685757,36.8920898],[126.62702515,36.8919265],[126.62714967,36.89174018],[126.62722635,36.89153802],[126.62725224,36.89132777]]]}"
6539862,2019056,44710250,44710001,충청남도 금산군1,충청남도 금산군 금산읍(한신연립앞 인근),7,8,0,2,6,0,127.491035,36.10967609,"{""type"":""Polygon"",""coordinates"":[[[127.49238245,36.10967609],[127.49235656,36.10946371],[127.49227988,36.10925949],[127.49215536,36.10907128],[127.49198779,36.10890632],[127.4917836,36.10877093],[127.49155064,36.10867034],[127.49129786,36.10860839],[127.49103498,36.10858747],[127.4907721,36.10860839],[127.49051933,36.10867034],[127.49028637,36.10877093],[127.49008217,36.10890632],[127.4899146,36.10907128],[127.48979008,36.10925949],[127.4897134,36.10946371],[127.48968751,36.10967609],[127.4897134,36.10988846],[127.48979008,36.11009268],[127.4899146,36.11028088],[127.49008217,36.11044585],[127.49028637,36.11058123],[127.49051933,36.11068182],[127.4907721,36.11074377],[127.49103498,36.11076469],[127.49129786,36.11074377],[127.49155064,36.11068182],[127.4917836,36.11058123],[127.49198779,36.11044585],[127.49215536,36.11028088],[127.49227988,36.11009268],[127.49235656,36.10988846],[127.49238245,36.10967609]]]}"
6539863,2019056,44710250,44710002,충청남도 금산군2,충청남도 금산군 금산읍(제1상옥교 인근),5,6,0,1,5,0,127.4882616,36.10225637,"{""type"":""Polygon"",""coordinates"":[[[127.48960911,36.10225637],[127.48958322,36.10204397],[127.48950654,36.10183973],[127.48938202,36.10165151],[127.48921444,36.10148653],[127.48901025,36.10135113],[127.48877729,36.10125052],[127.48852452,36.10118857],[127.48826164,36.10116765],[127.48799876,36.10118857],[127.48774598,36.10125052],[127.48751302,36.10135113],[127.48730883,36.10148653],[127.48714125,36.10165151],[127.48701673,36.10183973],[127.48694005,36.10204397],[127.48691416,36.10225637],[127.48694005,36.10246877],[127.48701673,36.102673],[127.48714125,36.10286122],[127.48730883,36.1030262],[127.48751302,36.1031616],[127.48774598,36.1032622],[127.48799876,36.10332415],[127.48826164,36.10334507],[127.48852452,36.10332415],[127.48877729,36.1032622],[127.48901025,36.1031616],[127.48921444,36.1030262],[127.48938202,36.10286122],[127.48950654,36.102673],[127.48958322,36.10246877],[127.48960911,36.10225637]]]}"
6539864,2019056,44710250,44710003,충청남도 금산군3,충청남도 금산군 금산읍(중도사거리 인근),4,7,0,1,6,0,127.4998066,36.10231784,"{""type"":""Polygon"",""coordinates"":[[[127.50115405,36.10231784],[127.50112816,36.10210544],[127.50105148,36.1019012],[127.50092696,36.10171298],[127.50075938,36.101548],[127.50055519,36.1014126],[127.50032223,36.10131199],[127.50006946,36.10125004],[127.49980658,36.10122912],[127.4995437,36.10125004],[127.49929092,36.10131199],[127.49905796,36.1014126],[127.49885377,36.101548],[127.49868619,36.10171298],[127.49856167,36.1019012],[127.49848499,36.10210544],[127.4984591,36.10231784],[127.49848499,36.10253023],[127.49856167,36.10273447],[127.49868619,36.10292269],[127.49885377,36.10308767],[127.49905796,36.10322306],[127.49929092,36.10332367],[127.4995437,36.10338562],[127.49980658,36.10340654],[127.50006946,36.10338562],[127.50032223,36.10332367],[127.50055519,36.10322306],[127.50075938,36.10308767],[127.50092696,36.10292269],[127.50105148,36.10273447],[127.50112816,36.10253023],[127.50115405,36.10231784]]]}"
6539871,2019056,44760250,44760001,충청남도 부여군1,충청남도 부여군 부여읍(부여중앙앞 인근),5,18,1,2,15,0,126.8991898,36.27597828,"{""type"":""Polygon"",""coordinates"":[[[126.9005373,36.27597828],[126.90051141,36.27576635],[126.90043473,36.27556257],[126.90031021,36.27537476],[126.90014263,36.27521014],[126.89993844,36.27507504],[126.89970548,36.27497466],[126.8994527,36.27491284],[126.89918983,36.27489197],[126.89892695,36.27491284],[126.89867417,36.27497466],[126.89844121,36.27507504],[126.89823702,36.27521014],[126.89806944,36.27537476],[126.89794492,36.27556257],[126.89786824,36.27576635],[126.89784235,36.27597828],[126.89786824,36.2761902],[126.89794492,36.27639398],[126.89806944,36.27658179],[126.89823702,36.2767464],[126.89844121,36.2768815],[126.89867417,36.27698188],[126.89892695,36.2770437],[126.89918983,36.27706457],[126.8994527,36.2770437],[126.89970548,36.27698188],[126.89993844,36.2768815],[126.90014263,36.2767464],[126.90031021,36.27658179],[126.90043473,36.27639398],[126.90051141,36.2761902],[126.9005373,36.27597828]]]}"
6539872,2019056,44760250,44760002,충청남도 부여군2,충청남도 부여군 부여읍(부여읍앞 인근),4,5,0,1,4,0,126.9127262,36.27612834,"{""type"":""Polygon"",""coordinates"":[[[126.91407364,36.27612834],[126.91404775,36.27591641],[126.91397107,36.27571263],[126.91384655,36.27552482],[126.91367898,36.2753602],[126.91347478,36.27522511],[126.91324182,36.27512472],[126.91298905,36.2750629],[126.91272617,36.27504203],[126.91246329,36.2750629],[126.91221051,36.27512472],[126.91197755,36.27522511],[126.91177336,36.2753602],[126.91160579,36.27552482],[126.91148127,36.27571263],[126.91140459,36.27591641],[126.9113787,36.27612834],[126.91140459,36.27634026],[126.91148127,36.27654405],[126.91160579,36.27673185],[126.91177336,36.27689646],[126.91197755,36.27703156],[126.91221051,36.27713194],[126.91246329,36.27719376],[126.91272617,36.27721463],[126.91298905,36.27719376],[126.91324182,36.27713194],[126.91347478,36.27703156],[126.91367898,36.27689646],[126.91384655,36.27673185],[126.91397107,36.27654405],[126.91404775,36.27634026],[126.91407364,36.27612834]]]}"
6539873,2019056,44760250,44760003,충청남도 부여군3,충청남도 부여군 부여읍(동문로타리 인근),4,4,1,1,2,0,126.9291583,36.28400781,"{""type"":""Polygon"",""coordinates"":[[[126.9305058,36.28400781],[126.93047991,36.2837959],[126.93040323,36.28359214],[126.93027871,36.28340435],[126.93011113,36.28323975],[126.92990694,36.28310467],[126.92967398,36.28300429],[126.9294212,36.28294248],[126.92915833,36.28292161],[126.92889545,36.28294248],[126.92864267,36.28300429],[126.92840971,36.28310467],[126.92820552,36.28323975],[126.92803794,36.28340435],[126.92791342,36.28359214],[126.92783674,36.2837959],[126.92781085,36.28400781],[126.92783674,36.28421971],[126.92791342,36.28442347],[126.92803794,36.28461126],[126.92820552,36.28477585],[126.92840971,36.28491094],[126.92864267,36.28501131],[126.92889545,36.28507312],[126.92915833,36.28509399],[126.9294212,36.28507312],[126.92967398,36.28501131],[126.92990694,36.28491094],[126.93011113,36.28477585],[126.93027871,36.28461126],[126.93040323,36.28442347],[126.93047991,36.28421971],[126.9305058,36.28400781]]]}"
6539874,2019056,44770400,44770001,충청남도 서천군1,충청남도 서천군 비인면(비인경찰초소1 인근),9,21,0,10,11,0,126.5974007,36.14402143,"{""type"":""Polygon"",""coordinates"":[[[126.5987482,36.14402143],[126.59872231,36.14380915],[126.59864563,36.14360502],[126.59852111,36.14341689],[126.59835354,36.143252],[126.59814935,36.14311668],[126.59791639,36.14301612],[126.59766361,36.1429542],[126.59740073,36.14293329],[126.59713785,36.1429542],[126.59688508,36.14301612],[126.59665211,36.14311668],[126.59644792,36.143252],[126.59628035,36.14341689],[126.59615583,36.14360502],[126.59607915,36.14380915],[126.59605326,36.14402143],[126.59607915,36.14423372],[126.59615583,36.14443784],[126.59628035,36.14462596],[126.59644792,36.14479086],[126.59665211,36.14492618],[126.59688508,36.14502673],[126.59713785,36.14508865],[126.59740073,36.14510956],[126.59766361,36.14508865],[126.59791639,36.14502673],[126.59814935,36.14492618],[126.59835354,36.14479086],[126.59852111,36.14462596],[126.59864563,36.14443784],[126.59872231,36.14423372],[126.5987482,36.14402143]]]}"
6539875,2019056,44770310,44770002,충청남도 서천군2,충청남도 서천군 마서면(하구둑사거리 인근),7,9,0,4,5,0,126.7384491,36.02025359,"{""type"":""Polygon"",""coordinates"":[[[126.73979661,36.02025359],[126.73977072,36.02004097],[126.73969404,36.01983652],[126.73956952,36.0196481],[126.73940194,36.01948294],[126.73919775,36.01934741],[126.73896479,36.01924669],[126.73871202,36.01918467],[126.73844914,36.01916373],[126.73818626,36.01918467],[126.73793348,36.01924669],[126.73770052,36.01934741],[126.73749633,36.01948294],[126.73732875,36.0196481],[126.73720424,36.01983652],[126.73712756,36.02004097],[126.73710166,36.02025359],[126.73712756,36.02046621],[126.73720424,36.02067065],[126.73732875,36.02085907],[126.73749633,36.02102422],[126.73770052,36.02115976],[126.73793348,36.02126047],[126.73818626,36.02132249],[126.73844914,36.02134343],[126.73871202,36.02132249],[126.73896479,36.02126047],[126.73919775,36.02115976],[126.73940194,36.02102422],[126.73956952,36.02085907],[126.73969404,36.02067065],[126.73977072,36.02046621],[126.73979661,36.02025359]]]}"
6539876,2019056,44770253,44770003,충청남도 서천군3,충청남도 서천군 서천읍(오석교차로 인근),5,10,0,3,6,1,126.6826772,36.0889179,"{""type"":""Polygon"",""coordinates"":[[[126.68402464,36.0889179],[126.68399875,36.08870547],[126.68392207,36.0885012],[126.68379755,36.08831294],[126.68362998,36.08814793],[126.68342578,36.08801251],[126.68319282,36.08791188],[126.68294005,36.08784992],[126.68267717,36.08782899],[126.68241429,36.08784992],[126.68216151,36.08791188],[126.68192855,36.08801251],[126.68172436,36.08814793],[126.68155679,36.08831294],[126.68143227,36.0885012],[126.68135559,36.08870547],[126.6813297,36.0889179],[126.68135559,36.08913033],[126.68143227,36.0893346],[126.68155679,36.08952286],[126.68172436,36.08968786],[126.68192855,36.08982328],[126.68216151,36.0899239],[126.68241429,36.08998587],[126.68267717,36.09000679],[126.68294005,36.08998587],[126.68319282,36.0899239],[126.68342578,36.08982328],[126.68362998,36.08968786],[126.68379755,36.08952286],[126.68392207,36.0893346],[126.68399875,36.08913033],[126.68402464,36.0889179]]]}"
6539877,2019056,44790380,44790001,충청남도 청양군1,충청남도 청양군 화성면(화강교앞 인근),3,3,1,1,1,0,126.7152399,36.42789812,"{""type"":""Polygon"",""coordinates"":[[[126.71658736,36.42789812],[126.71656147,36.42768661],[126.71648479,36.42748322],[126.71636027,36.42729578],[126.71619269,36.42713148],[126.7159885,36.42699665],[126.71575554,36.42689646],[126.71550277,36.42683476],[126.71523989,36.42681393],[126.71497701,36.42683476],[126.71472423,36.42689646],[126.71449127,36.42699665],[126.71428708,36.42713148],[126.7141195,36.42729578],[126.71399498,36.42748322],[126.71391831,36.42768661],[126.71389241,36.42789812],[126.71391831,36.42810963],[126.71399498,36.42831302],[126.7141195,36.42850046],[126.71428708,36.42866475],[126.71449127,36.42879958],[126.71472423,36.42889977],[126.71497701,36.42896146],[126.71523989,36.42898229],[126.71550277,36.42896146],[126.71575554,36.42889977],[126.7159885,36.42879958],[126.71619269,36.42866475],[126.71636027,36.42850046],[126.71648479,36.42831302],[126.71656147,36.42810963],[126.71658736,36.42789812]]]}"
